text,label
"Subject: Project Update
From: billing@news.example
To: user44@example.com

Dear Chris,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
Finance Dept",0
"Subject: Welcome to the team
From: billing@hr.example
To: user8019@example.com

Hi Jamie,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Lunch Plans?
From: security@hr.example
To: user9994@example.com

Hey Jamie,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
IT Support",0
"Subject: Team Meeting Tomorrow
From: security@hr.example
To: user4467@example.com

Hi Casey,
Reminder: we have a team meeting tomorrow at 10:00 AM in the main conference room.

Thanks,
IT Support",0
"Subject: Lunch Plans?
From: billing@notifications.example
To: user128@example.com

Hey Jordan,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
Admin",0
"Subject: Project Update
From: alerts@hr.example
To: user3972@example.com

Dear Taylor,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
Security Team",0
"Subject: Team Meeting Tomorrow
From: alerts@partner.example
To: user2138@example.com

Hi Alex,
Reminder: we have a team meeting tomorrow at 10:00 AM in the main conference room.

Thanks,
Finance Dept",0
"Subject: Team Meeting Tomorrow
From: support@news.example
To: user454@example.com

Hi Morgan,
Reminder: we have a team meeting tomorrow at 10:00 AM in the main conference room.

Thanks,
HR Team",0
"Subject: Team Meeting Tomorrow
From: alerts@finance.example
To: user648@example.com

Hi Riley,
Reminder: we have a team meeting tomorrow at 10:00 AM in the main conference room.

Thanks,
IT Support",0
"Subject: Project Update
From: billing@company.example
To: user1084@example.com

Dear Jamie,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
Billing",0
"Subject: Holiday Schedule
From: no-reply@notifications.example
To: user1454@example.com

Dear Jamie,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Welcome to the team
From: billing@hr.example
To: user9286@example.com

Hi Morgan,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Invoice Payment Received
From: no-reply@partner.example
To: user4172@example.com

Hello Alex,
We received your payment. Thank you!

Billing Team",0
"Subject: Lunch Plans?
From: billing@finance.example
To: user1315@example.com

Hey Sam,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
Security Team",0
"Subject: Welcome to the team
From: no-reply@company.example
To: user1636@example.com

Hi Casey,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Holiday Schedule
From: security@hr.example
To: user7193@example.com

Dear Morgan,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Lunch Plans?
From: alerts@hr.example
To: user475@example.com

Hey Jordan,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
Admin",0
"Subject: Holiday Schedule
From: no-reply@hr.example
To: user6917@example.com

Hello Casey,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Holiday Schedule
From: no-reply@partner.example
To: user2500@example.com

Hello Sam,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Monthly Report – Attached
From: billing@hr.example
To: user8271@example.com

Hello Taylor,
Please find the monthly report attached. Let me know if you have questions.

Best,
Admin",0
"Subject: Lunch Plans?
From: support@notifications.example
To: user2438@example.com

Hey Alex,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
Security Team",0
"Subject: Welcome to the team
From: billing@finance.example
To: user9242@example.com

Hi Chris,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Project Update
From: support@hr.example
To: user2809@example.com

Dear Pat,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
Security Team",0
"Subject: Invoice Payment Received
From: security@notifications.example
To: user261@example.com

Hello Taylor,
We received your payment. Thank you!

Billing Team",0
"Subject: Welcome to the team
From: alerts@hr.example
To: user6942@example.com

Hi Sam,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Holiday Schedule
From: security@news.example
To: user8745@example.com

Hello Casey,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Monthly Report – Attached
From: alerts@finance.example
To: user3810@example.com

Hello Riley,
Please find the monthly report attached. Let me know if you have questions.

Best,
Billing",0
"Subject: Monthly Report – Attached
From: support@finance.example
To: user1269@example.com

Hello Chris,
Please find the monthly report attached. Let me know if you have questions.

Best,
Billing",0
"Subject: Project Update
From: support@partner.example
To: user7755@example.com

Dear Sam,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
Finance Dept",0
"Subject: Team Meeting Tomorrow
From: security@notifications.example
To: user2590@example.com

Hi Alex,
Reminder: we have a team meeting tomorrow at 10:00 AM in the main conference room.

Thanks,
IT Support",0
"Subject: Monthly Report – Attached
From: billing@company.example
To: user1912@example.com

Hello Casey,
Please find the monthly report attached. Let me know if you have questions.

Best,
Billing",0
"Subject: Project Update
From: support@news.example
To: user5626@example.com

Dear Taylor,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
Admin",0
"Subject: Holiday Schedule
From: alerts@finance.example
To: user6875@example.com

Hello Taylor,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Team Meeting Tomorrow
From: billing@news.example
To: user4364@example.com

Hi Riley,
Reminder: we have a team meeting tomorrow at 10:00 AM in the main conference room.

Thanks,
Finance Dept",0
"Subject: Monthly Report – Attached
From: billing@news.example
To: user2414@example.com

Hello Jordan,
Please find the monthly report attached. Let me know if you have questions.

Best,
IT Support",0
"Subject: Lunch Plans?
From: alerts@news.example
To: user4801@example.com

Hey Pat,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
Finance Dept",0
"Subject: Monthly Report – Attached
From: no-reply@notifications.example
To: user9081@example.com

Hello Chris,
Please find the monthly report attached. Let me know if you have questions.

Best,
Billing",0
"Subject: Project Update
From: support@finance.example
To: user1797@example.com

Dear Riley,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
IT Support",0
"Subject: Team Meeting Tomorrow
From: security@news.example
To: user8047@example.com

Hi Pat,
Reminder: we have a team meeting tomorrow at 10:00 AM in the main conference room.

Thanks,
HR Team",0
"Subject: Lunch Plans?
From: support@finance.example
To: user9769@example.com

Hey Chris,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
Admin",0
"Subject: Invoice Payment Received
From: support@news.example
To: user3513@example.com

Hello Pat,
We received your payment. Thank you!

Billing Team",0
"Subject: Holiday Schedule
From: alerts@company.example
To: user5901@example.com

Hello Sam,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Holiday Schedule
From: no-reply@news.example
To: user6039@example.com

Hello Jordan,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Welcome to the team
From: support@notifications.example
To: user3844@example.com

Hi Alex,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Lunch Plans?
From: billing@notifications.example
To: user3221@example.com

Hey Jordan,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
IT Support",0
"Subject: Monthly Report – Attached
From: billing@hr.example
To: user4913@example.com

Hello Sam,
Please find the monthly report attached. Let me know if you have questions.

Best,
Billing",0
"Subject: Monthly Report – Attached
From: billing@partner.example
To: user778@example.com

Hello Jordan,
Please find the monthly report attached. Let me know if you have questions.

Best,
Finance Dept",0
"Subject: Project Update
From: security@notifications.example
To: user9673@example.com

Dear Morgan,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
IT Support",0
"Subject: Holiday Schedule
From: alerts@notifications.example
To: user6771@example.com

Hi Sam,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Holiday Schedule
From: support@company.example
To: user8502@example.com

Dear Jamie,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Project Update
From: billing@company.example
To: user6959@example.com

Dear Jordan,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
Finance Dept",0
"Subject: Welcome to the team
From: no-reply@company.example
To: user1761@example.com

Hi Taylor,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Team Meeting Tomorrow
From: security@company.example
To: user27@example.com

Hi Casey,
Reminder: we have a team meeting tomorrow at 10:00 AM in the main conference room.

Thanks,
IT Support",0
"Subject: Welcome to the team
From: alerts@finance.example
To: user6810@example.com

Hi Chris,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Monthly Report – Attached
From: no-reply@finance.example
To: user6408@example.com

Hello Jordan,
Please find the monthly report attached. Let me know if you have questions.

Best,
Finance Dept",0
"Subject: Lunch Plans?
From: support@news.example
To: user602@example.com

Hey Jamie,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
Security Team",0
"Subject: Welcome to the team
From: billing@partner.example
To: user532@example.com

Hi Alex,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Lunch Plans?
From: billing@partner.example
To: user4218@example.com

Hey Morgan,
Are you free for lunch on Friday? Let's try the new cafe nearby.

Cheers,
IT Support",0
"Subject: Holiday Schedule
From: security@partner.example
To: user4042@example.com

Hello Chris,
Please note the office will be closed next Monday for the holiday.

Admin",0
"Subject: Welcome to the team
From: billing@partner.example
To: user8501@example.com

Hi Riley,
Welcome aboard! Your orientation is scheduled for Monday at 9 AM.

HR Team",0
"Subject: Project Update
From: billing@notifications.example
To: user7710@example.com

Dear Morgan,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
HR Team",0
"Subject: Monthly Report – Attached
From: alerts@partner.example
To: user471@example.com

Hello Riley,
Please find the monthly report attached. Let me know if you have questions.

Best,
Finance Dept",0
"Subject: Invoice Payment Received
From: alerts@notifications.example
To: user8760@example.com

Hello Sam,
We received your payment. Thank you!

Billing Team",0
"Subject: Project Update
From: billing@notifications.example
To: user1634@example.com

Dear Alex,
The project is on track for the scheduled release. Attached are the latest deliverables.

Regards,
Finance Dept",0
